"ENTREZID","SYMBOL","ENSEMBL","chr","start","end","strand","width","Mark","Contrast","Log_signal_difference","AveExpr","t","P_value","FDR","B","Direction"
"269","AMHR2","ENSG00000135409","chr12",53815639,53819638,"+",4000,"H3K4me3","BG_vs_RPMI",-0.423246760242205,1.33978593316674,-1.06735437471974,0.285984630309594,0.513364375332454,-4.97441501204786,"DOWN"
"27","ABL2","ENSG00000143322","chr1",179196820,179200819,"-",4000,"H3K4me3","BG_vs_RPMI",0.28891406176346,5.81357238705833,0.728590781332407,0.466366435786468,0.569494148859642,-5.22231523170846,"UP"
"27102","EIF2AK1","ENSG00000086232","chr7",6096807,6100806,"-",4000,"H3K4me3","BG_vs_RPMI",0.359972716964683,5.87960960964592,0.907788293552758,0.364136779828407,0.521544609725413,-5.10283308856868,"UP"
"27148","STK36","ENSG00000163482","chr2",219534792,219538791,"+",4000,"H3K4me3","BG_vs_RPMI",0.310044717776395,5.71960500914355,0.781878603602322,0.434410062284419,0.556112036012291,-5.189518768641,"UP"
"27330","RPS6KA6","ENSG00000072133","chrX",83459365,83463364,"-",4000,"H3K4me3","BG_vs_RPMI",-0.362670236479308,1.2305195839479,-0.914590966426567,0.36055428235356,0.521544609725413,-5.09778176182336,"DOWN"
"27347","STK39","ENSG00000198648","chr2",169102106,169106105,"-",4000,"H3K4me3","BG_vs_RPMI",0.36532780355094,5.96077128765751,0.921292886220103,0.357046575417437,0.521544609725413,-5.0927683712679,"UP"
"282974","STK32C","ENSG00000165752","chr10",134143352,134147351,"-",4000,"H3K4me3","BG_vs_RPMI",0.514023806243275,6.38497583957139,1.29627822311005,0.195080249251544,0.513364375332454,-4.75394063739027,"UP"
"283455","KSR2","ENSG00000171435","chr12",118404796,118408795,"-",4000,"H3K4me3","BG_vs_RPMI",-0.373326407203492,1.6796563147184,-0.941463967022506,0.346619653522823,0.518837587701284,-5.07745846790403,"DOWN"
"283629","TSSK4","ENSG00000139908","chr14",24672902,24676901,"+",4000,"H3K4me3","BG_vs_RPMI",-0.344218863395148,1.38324967803219,-0.868059827547455,0.385501273931351,0.52794022337233,-5.13158023406041,"DOWN"
"284086","NEK8","ENSG00000160602","chr17",27050915,27054914,"+",4000,"H3K4me3","BG_vs_RPMI",0.341064243579934,5.53593192658707,0.860104427585458,0.389869755180589,0.528684315757493,-5.13718211852389,"UP"
"284656","EPHA10","ENSG00000183317","chr1",38228806,38232805,"-",4000,"H3K4me3","BG_vs_RPMI",-0.303040953020313,1.46189887836403,-0.764216332666959,0.444859256239225,0.559871082487266,-5.20064555657007,"DOWN"
"285220","EPHA6","ENSG00000080224","chr3",96531425,96535424,"+",4000,"H3K4me3","BG_vs_RPMI",0.462978769311114,2.65706041813041,1.16755155915143,0.243174374546189,0.513364375332454,-4.88317152444676,"UP"
"2868","GRK4","ENSG00000125388","chr4",2963298,2967297,"+",4000,"H3K4me3","BG_vs_RPMI",0.519289022259526,6.33597252236716,1.30955617790307,0.190547772665521,0.513364375332454,-4.73984239057925,"UP"
"2869","GRK5","ENSG00000198873","chr10",120965083,120969082,"+",4000,"H3K4me3","BG_vs_RPMI",0.488214102490952,6.03087681684076,1.2311906600192,0.218445729516906,0.513364375332454,-4.8209709028911,"UP"
"2870","GRK6","ENSG00000198055","chr5",176828205,176832204,"+",4000,"H3K4me3","BG_vs_RPMI",0.426526562994634,4.5961712608528,1.07562546417597,0.282268814129331,0.513364375332454,-4.96719283860969,"UP"
"2872","MKNK2","ENSG00000099875","chr19",2049244,2053243,"-",4000,"H3K4me3","BG_vs_RPMI",0.469154238404898,6.22251852801685,1.18312501315596,0.236948217253082,0.513364375332454,-4.86825509308658,"UP"
"28951","TRIB2","ENSG00000071575","chr2",12855036,12859035,"+",4000,"H3K4me3","BG_vs_RPMI",0.670638866161391,5.54269866803122,1.69123403861336,0.0910010948825316,0.513364375332454,-4.27316182554274,"UP"
"28996","HIPK2","ENSG00000064393","chr7",139475798,139479797,"-",4000,"H3K4me3","BG_vs_RPMI",0.353217151145643,6.56919986801602,0.890751936968401,0.373205974648188,0.525448638527336,-5.11531795754094,"UP"
"29","ABR","ENSG00000159842","chr17",1131033,1135032,"-",4000,"H3K4me3","BG_vs_RPMI",0.446357538006843,6.5702304924721,1.12563571805748,0.260500896739437,0.513364375332454,-4.92233712761883,"UP"
"29110","TBK1","ENSG00000183735","chr12",64843870,64847869,"+",4000,"H3K4me3","BG_vs_RPMI",0.480971539259103,6.29531609995515,1.21292618105361,0.225350176850642,0.513364375332454,-4.83916021862105,"UP"
"2931","GSK3A","ENSG00000105723","chr19",42757285,42761284,"-",4000,"H3K4me3","BG_vs_RPMI",0.536166701751207,6.64821294503657,1.35211873651606,0.176542386072978,0.513364375332454,-4.69368196020511,"UP"
"2932","GSK3B","ENSG00000082701","chr3",119811295,119815294,"-",4000,"H3K4me3","BG_vs_RPMI",0.528726426455957,6.83103308370787,1.33335566227312,0.182618785564275,0.513364375332454,-4.71421305574593,"UP"
"2984","GUCY2C","ENSG00000070019","chr12",14847534,14851533,"-",4000,"H3K4me3","BG_vs_RPMI",-0.798963343390311,1.26787715843057,-2.01484594783514,0.0441000092501116,0.513364375332454,-3.78447976730825,"DOWN"
"2986","GUCY2F","ENSG00000101890","chrX",108723316,108727315,"-",4000,"H3K4me3","BG_vs_RPMI",-0.616039137574439,1.24892195599713,-1.55354306341855,0.120505672608642,0.513364375332454,-4.45520628046455,"DOWN"
"29904","EEF2K","ENSG00000103319","chr16",22215599,22219598,"+",4000,"H3K4me3","BG_vs_RPMI",0.407225578172953,6.09046776419668,1.0269517529489,0.30460975513347,0.513364375332454,-5.0088925957701,"UP"
"29941","PKN3","ENSG00000160447","chr9",131462782,131466781,"+",4000,"H3K4me3","BG_vs_RPMI",0.278034069478054,5.25470743756116,0.70115334186778,0.48331673599715,0.575374980561146,-5.238299361963,"UP"
"29959","NRBP1","ENSG00000115216","chr2",27648657,27652656,"+",4000,"H3K4me3","BG_vs_RPMI",0.208335217737504,6.16112381528354,0.52538501637452,0.599393686304607,0.663471407780378,-5.32614270604898,"UP"
"3000","GUCY2D","ENSG00000132518","chr17",7903933,7907932,"+",4000,"H3K4me3","BG_vs_RPMI",0.219582659698596,3.81627845877088,0.553749099716136,0.579833598045581,0.653463261289464,-5.31367084436095,"UP"
"3055","HCK","ENSG00000101336","chr20",30638000,30641999,"+",4000,"H3K4me3","BG_vs_RPMI",0.485836655314487,5.99091846381873,1.22519515365546,0.220695208785949,0.513364375332454,-4.82697170851236,"UP"
"30811","HUNK","ENSG00000142149","chr21",33243333,33247332,"+",4000,"H3K4me3","BG_vs_RPMI",0.376938239001634,4.05907715339288,0.950572375716035,0.341975553235361,0.515855581864785,-5.07043649589774,"UP"
"30849","PIK3R4","ENSG00000196455","chr3",130463674,130467673,"-",4000,"H3K4me3","BG_vs_RPMI",0.403408076059083,5.73939574282221,1.01732467965622,0.309164046066521,0.513364375332454,-5.01691161048774,"UP"
"340156","MYLK4","ENSG00000145949","chr6",2768565,2772564,"-",4000,"H3K4me3","BG_vs_RPMI",0.40719403859727,2.83855798074245,1.02687221564999,0.30464719835925,0.513364375332454,-5.00895915697371,"UP"
"340371","NRBP2","ENSG00000185189","chr8",144921146,144925145,"-",4000,"H3K4me3","BG_vs_RPMI",0.384325065014074,5.16753097709915,0.969200660207001,0.332602271342154,0.513364375332454,-5.05586480803191,"UP"
"341676","NEK5","ENSG00000197168","chr13",52701229,52705228,"-",4000,"H3K4me3","BG_vs_RPMI",0.400844149638126,5.56964827991202,1.0108589052217,0.312247977548841,0.513364375332454,-5.02225497649868,"UP"
"344387","CDKL4","ENSG00000205111","chr2",39469125,39473124,"-",4000,"H3K4me3","BG_vs_RPMI",0.287433748958841,3.16420501942964,0.724857691096678,0.4686530739717,0.570883769029252,-5.22452606114274,"UP"
"3480","IGF1R","ENSG00000140443","chr15",99189768,99193767,"+",4000,"H3K4me3","BG_vs_RPMI",0.525594239037866,6.87399175165846,1.32545683289702,0.185222731708648,0.513364375332454,-4.72277037144093,"UP"
"3551","IKBKB","ENSG00000104365","chr8",42126820,42130819,"+",4000,"H3K4me3","BG_vs_RPMI",0.361181338071745,6.01171658996684,0.91083622480039,0.362528899113688,0.521544609725413,-5.10057450939765,"UP"
"3611","ILK","ENSG00000166333","chr11",6622938,6626937,"+",4000,"H3K4me3","BG_vs_RPMI",0.569829629334246,6.45769144508972,1.43701075790109,0.150924742584794,0.513364375332454,-4.59720521053798,"UP"
"3643","INSR","ENSG00000171105","chr19",7292426,7296425,"-",4000,"H3K4me3","BG_vs_RPMI",0.416120125174578,6.12788147815567,1.04938224632799,0.294172287408251,0.513364375332454,-4.98991578826407,"UP"
"3645","INSRR","ENSG00000027644","chr1",156826910,156830909,"-",4000,"H3K4me3","BG_vs_RPMI",0.21071119683989,2.5749232496826,0.531376820511955,0.595236831590338,0.661818132663082,-5.32356269337086,"UP"
"3654","IRAK1","ENSG00000184216","chrX",153283354,153287353,"-",4000,"H3K4me3","BG_vs_RPMI",0.724980415693593,5.59746043672419,1.82827393134415,0.0677081593983954,0.513364375332454,-4.0766376090633,"UP"
"3656","IRAK2","ENSG00000134070","chr3",10204603,10208602,"+",4000,"H3K4me3","BG_vs_RPMI",0.482683496765397,5.43165483463971,1.2172434387513,0.223704228707146,0.513364375332454,-4.83488526241236,"UP"
"369","ARAF","ENSG00000078061","chrX",47418604,47422603,"+",4000,"H3K4me3","BG_vs_RPMI",0.422940834904499,4.84254995856164,1.06658288447289,0.286332904319565,0.513364375332454,-4.97508582153627,"UP"
"3702","ITK","ENSG00000113263","chr5",156567944,156571943,"+",4000,"H3K4me3","BG_vs_RPMI",0.40451835500437,5.97235655862102,1.02012460915535,0.307834858532283,0.513364375332454,-5.01458715617373,"UP"
"3716","JAK1","ENSG00000162434","chr1",65531438,65535437,"-",4000,"H3K4me3","BG_vs_RPMI",0.443192906743836,6.65520158979903,1.11765507097346,0.263894392163897,0.513364375332454,-4.92963188395109,"UP"
"3717","JAK2","ENSG00000096968","chr9",4982390,4986389,"+",4000,"H3K4me3","BG_vs_RPMI",0.450410313059828,6.32261965773432,1.13585610859297,0.256199330502322,0.513364375332454,-4.91291932413414,"UP"
"3718","JAK3","ENSG00000105639","chr19",17956881,17960880,"-",4000,"H3K4me3","BG_vs_RPMI",0.327025549658875,3.92407408080606,0.824701294520909,0.409673110582596,0.54150940414774,-5.16148616778048,"UP"
"375449","MAST4","ENSG00000069020","chr5",65890208,65894207,"+",4000,"H3K4me3","BG_vs_RPMI",0.474489847627741,5.0644495665847,1.19658048731609,0.231660341091292,0.513364375332454,-4.85520813307027,"UP"
"3791","KDR","ENSG00000128052","chr4",55989763,55993762,"-",4000,"H3K4me3","BG_vs_RPMI",0.63761280344025,2.47963372479866,1.60794807912957,0.108058266475833,0.513364375332454,-4.385122419415,"UP"
"3815","KIT","ENSG00000157404","chr4",55521434,55525433,"+",4000,"H3K4me3","BG_vs_RPMI",0.256285420637542,5.27293483822495,0.646307049669629,0.518179988709874,0.59891966136932,-5.26841211008655,"UP"
"388228","SBK1","ENSG00000188322","chr16",28268567,28272566,"+",4000,"H3K4me3","BG_vs_RPMI",-0.474104555647004,1.28652312509682,-1.19560884826337,0.232039352985753,0.513364375332454,-4.8561552151569,"DOWN"
"389840","MAP3K15","ENSG00000180815","chrX",19531627,19535626,"-",4000,"H3K4me3","BG_vs_RPMI",0.478437951023122,4.03836321359914,1.20653691422056,0.22780193266986,0.513364375332454,-4.84545900875204,"UP"
"3932","LCK","ENSG00000182866","chr1",32714845,32718844,"+",4000,"H3K4me3","BG_vs_RPMI",-0.688564948423546,1.68421026741452,-1.73644048582432,0.0826925292010662,0.513364375332454,-4.21002437167879,"DOWN"
"3984","LIMK1","ENSG00000106683","chr7",73495263,73499262,"+",4000,"H3K4me3","BG_vs_RPMI",0.415527075740407,5.83443303923878,1.04788667927953,0.294860651984139,0.513364375332454,-4.99119383613282,"UP"
"3985","LIMK2","ENSG00000182541","chr22",31606225,31610224,"+",4000,"H3K4me3","BG_vs_RPMI",0.5125247573995,5.61832920666016,1.29249788385735,0.196385041331136,0.513364375332454,-4.75792824464869,"UP"
"4058","LTK","ENSG00000062524","chr15",41804086,41808085,"-",4000,"H3K4me3","BG_vs_RPMI",0.248839148012742,4.16610696773648,0.627528851209497,0.530408718946292,0.608806312508792,-5.27815874098227,"UP"
"4067","LYN","ENSG00000254087","chr8",56790394,56794393,"+",4000,"H3K4me3","BG_vs_RPMI",0.521824880105507,6.59380432003277,1.31595116829597,0.188392718103774,0.513364375332454,-4.73300106522695,"UP"
"4117","MAK","ENSG00000111837","chr6",10836787,10840786,"-",4000,"H3K4me3","BG_vs_RPMI",0.618664206938121,5.90514095286974,1.56016302967102,0.118933576286641,0.513364375332454,-4.44680741736327,"UP"
"4139","MARK1","ENSG00000116141","chr1",220699478,220703477,"+",4000,"H3K4me3","BG_vs_RPMI",0.613269443040278,3.80128266105465,1.54655837775673,0.12218198608201,0.513364375332454,-4.46402915048901,"UP"
"4140","MARK3","ENSG00000075413","chr14",103849714,103853713,"+",4000,"H3K4me3","BG_vs_RPMI",0.42779551338652,6.50142357418534,1.07882553533849,0.280840002058733,0.513364375332454,-4.96438363403069,"UP"
"4145","MATK","ENSG00000007264","chr19",3800128,3804127,"-",4000,"H3K4me3","BG_vs_RPMI",0.313100051931297,2.1244153924551,0.789583622477361,0.42989652052339,0.553519613212759,-5.18458515923331,"UP"
"415116","PIM3","ENSG00000198355","chr22",50352416,50356415,"+",4000,"H3K4me3","BG_vs_RPMI",0.550774124844853,6.6882385213896,1.38895610517887,0.165053517127126,0.513364375332454,-4.65253889874232,"UP"
"4214","MAP3K1","ENSG00000095015","chr5",56109376,56113375,"+",4000,"H3K4me3","BG_vs_RPMI",0.517102682739016,6.83075914658813,1.30404261165509,0.192420334492102,0.513364375332454,-4.74571401986553,"UP"
"4215","MAP3K3","ENSG00000198909","chr17",61697775,61701774,"+",4000,"H3K4me3","BG_vs_RPMI",0.488806139747695,6.42356296385416,1.23268367453305,0.2178881326687,0.513364375332454,-4.8194720131274,"UP"
"4216","MAP3K4","ENSG00000085511","chr6",161410759,161414758,"+",4000,"H3K4me3","BG_vs_RPMI",0.443722588173364,6.30572055346268,1.11899083498661,0.2633242877811,0.513364375332454,-4.92841453780912,"UP"
"4217","MAP3K5","ENSG00000197442","chr6",137112236,137116235,"-",4000,"H3K4me3","BG_vs_RPMI",0.406063571904787,6.54559512011526,1.02402137617988,0.305991287733604,0.513364375332454,-5.01134149290818,"UP"
"4233","MET","ENSG00000105976","chr7",116310250,116314249,"+",4000,"H3K4me3","BG_vs_RPMI",0.706675282416561,5.05548503080345,1.78211158370589,0.0749344911234899,0.513364375332454,-4.14454680304248,"UP"
"4293","MAP3K9","ENSG00000006432","chr14",71274252,71278251,"-",4000,"H3K4me3","BG_vs_RPMI",0.497046969392121,5.38061070951066,1.25346560696241,0.210232821561557,0.513364375332454,-4.79841967962632,"UP"
"4294","MAP3K10","ENSG00000130758","chr19",40695333,40699332,"+",4000,"H3K4me3","BG_vs_RPMI",0.455553367258284,5.99597439709515,1.14882599262706,0.250812002199852,0.513364375332454,-4.90084538498377,"UP"
"4296","MAP3K11","ENSG00000173327","chr11",65380854,65384853,"-",4000,"H3K4me3","BG_vs_RPMI",0.376325172025367,6.72228646953962,0.949026327924104,0.34276101570124,0.515855581864785,-5.07163315897124,"UP"
"4342","MOS","ENSG00000172680","chr8",57024542,57028541,"-",4000,"H3K4me3","BG_vs_RPMI",-0.398727290527397,1.55137888386349,-1.00552055642676,0.314809409684202,0.513364375332454,-5.02664095321441,"DOWN"
"440275","EIF2AK4","ENSG00000128829","chr15",40224316,40228315,"+",4000,"H3K4me3","BG_vs_RPMI",0.465236650594643,5.70013579564928,1.17324554122513,0.240884744591074,0.513364375332454,-4.87774068483794,"UP"
"4486","MST1R","ENSG00000164078","chr3",49939307,49943306,"-",4000,"H3K4me3","BG_vs_RPMI",0.631579071699449,3.72054151086513,1.59273206196326,0.111432272984119,0.513364375332454,-4.40496647227578,"UP"
"4593","MUSK","ENSG00000030304","chr9",113429059,113433058,"+",4000,"H3K4me3","BG_vs_RPMI",-1.14469811381623,1.17624383502124,-2.88672862803723,0.0039487862564839,0.471483979857096,-2.04315099627776,"DOWN"
"4638","MYLK","ENSG00000065534","chr3",123601180,123605179,"-",4000,"H3K4me3","BG_vs_RPMI",0.278269359620635,3.84103264405511,0.701746702494731,0.482946662041849,0.575374980561146,-5.2379601801445,"UP"
"472","ATM","ENSG00000149311","chr11",108091531,108095530,"+",4000,"H3K4me3","BG_vs_RPMI",0.552193686638952,6.60981824866461,1.39253599198119,0.163967774828564,0.513364375332454,-4.64848162570311,"UP"
"4750","NEK1","ENSG00000137601","chr4",170531784,170535783,"-",4000,"H3K4me3","BG_vs_RPMI",0.289836128722325,5.7617152412963,0.730916073088367,0.464945258870564,0.569177844848838,-5.22093239563182,"UP"
"4751","NEK2","ENSG00000117650","chr1",211846973,211850972,"-",4000,"H3K4me3","BG_vs_RPMI",-0.0364107864134589,5.12169032181856,-0.091821641217411,0.926852084126272,0.943945667644994,-5.43517880395426,"DOWN"
"4752","NEK3","ENSG00000136098","chr13",52731733,52735732,"-",4000,"H3K4me3","BG_vs_RPMI",0.379101026990781,5.53984140067987,0.956026549117117,0.339213799837611,0.515855581864785,-5.0661993307118,"UP"
"4881","NPR1","ENSG00000169418","chr1",153649164,153653163,"+",4000,"H3K4me3","BG_vs_RPMI",0.304059641941901,4.8117161484459,0.766785288129993,0.443330574756606,0.559871082487266,-5.1990429779813,"UP"
"4882","NPR2","ENSG00000159899","chr9",35789000,35792999,"+",4000,"H3K4me3","BG_vs_RPMI",-0.155380567403354,2.602428136617,-0.391842641086014,0.695230483329482,0.741479721490885,-5.37605222095728,"DOWN"
"4914","NTRK1","ENSG00000198400","chr1",156783428,156787427,"+",4000,"H3K4me3","BG_vs_RPMI",0.725438279029464,3.67238060670948,1.82942858267399,0.0675350369870977,0.513364375332454,-4.07491674584792,"UP"
"4915","NTRK2","ENSG00000148053","chr9",87281290,87285289,"+",4000,"H3K4me3","BG_vs_RPMI",0.289825138965898,2.39095204382825,0.730888358842918,0.464962183115952,0.569177844848838,-5.22094890306104,"UP"
"4916","NTRK3","ENSG00000140538","chr15",88798023,88802022,"-",4000,"H3K4me3","BG_vs_RPMI",-0.234654303723247,1.81319629700427,-0.591757152452851,0.554102930499312,0.628241308617892,-5.29593057562624,"DOWN"
"4919","ROR1","ENSG00000185483","chr1",64237688,64241687,"+",4000,"H3K4me3","BG_vs_RPMI",0.817726955065837,3.75186127968028,2.06216449788371,0.039365001038171,0.513364375332454,-3.70587292278142,"UP"
"4920","ROR2","ENSG00000169071","chr9",94710511,94714510,"-",4000,"H3K4me3","BG_vs_RPMI",-0.47030145939779,2.64933698194074,-1.1860181040442,0.235804113856319,0.513364375332454,-4.86546228891384,"DOWN"
"4921","DDR2","ENSG00000162733","chr1",162599163,162603162,"+",4000,"H3K4me3","BG_vs_RPMI",-0.38340724497628,1.38502105847852,-0.96688607844391,0.333757789671554,0.513553007637036,-5.05769073939201,"DOWN"
"494551","WEE2","ENSG00000214102","chr7",141406153,141410152,"+",4000,"H3K4me3","BG_vs_RPMI",-0.85872997017092,1.30585243159245,-2.16556693745363,0.0305024146452571,0.513364375332454,-3.52774775485433,"DOWN"
"50488","MINK1","ENSG00000141503","chr17",4734635,4738634,"+",4000,"H3K4me3","BG_vs_RPMI",0.39395892308147,6.10242110128728,0.993495566912915,0.320629711408205,0.513364375332454,-5.03643558499511,"UP"
"5058","PAK1","ENSG00000149269","chr11",77183681,77187680,"-",4000,"H3K4me3","BG_vs_RPMI",0.270993924685038,5.28575890738189,0.683399326836013,0.494460726523812,0.583722045326211,-5.24831533564603,"UP"
"5062","PAK2","ENSG00000180370","chr3",196464728,196468727,"+",4000,"H3K4me3","BG_vs_RPMI",0.634774160175262,6.29875330796065,1.60078951681613,0.109635387549088,0.513364375332454,-4.39448180033297,"UP"
"51086","TNNI3K","ENSG00000116783","chr1",74699071,74703070,"+",4000,"H3K4me3","BG_vs_RPMI",-0.545851448414552,1.29816358096529,-1.3765419753691,0.168860573863021,0.513364375332454,-4.66652757934227,"DOWN"
"51135","IRAK4","ENSG00000198001","chr12",44150747,44154746,"+",4000,"H3K4me3","BG_vs_RPMI",0.314897775944216,5.82971809561491,0.794117168318632,0.427253593063319,0.551545547409012,-5.18165967167459,"UP"
"51231","VRK3","ENSG00000105053","chr19",50527204,50531203,"-",4000,"H3K4me3","BG_vs_RPMI",0.345442023543136,5.96740646262065,0.87114442371587,0.383815541710453,0.52794022337233,-5.12939430525266,"UP"
"51265","CDKL3","ENSG00000006837","chr5",133704739,133708738,"-",4000,"H3K4me3","BG_vs_RPMI",0.493738333910125,6.36362077485186,1.2451218064002,0.213282630892284,0.513364375332454,-4.80691433126063,"UP"
"5127","CDK16","ENSG00000102225","chrX",47075259,47079258,"+",4000,"H3K4me3","BG_vs_RPMI",0.50416975018474,5.74196362753346,1.27142801554605,0.203774718794173,0.513364375332454,-4.77993998600385,"UP"
